,enhanced_ml_risk_regime_step_risk_regime,enhanced_ml_risk_regime_step_risk_score
2023-10-16 21:00:00,0,0.6102371
2023-10-16 21:15:00,1,0.28039667
2023-10-16 21:30:00,2,0.19016816
2023-10-16 21:45:00,1,0.49624223
2023-10-16 22:00:00,1,0.079354875
2023-10-16 22:15:00,1,0.3283509
2023-10-16 22:30:00,2,0.039789725
2023-10-16 22:45:00,2,0.5573054
2023-10-16 23:00:00,0,0.34201953
2023-10-16 23:15:00,0,0.64175725
2023-10-16 23:30:00,2,0.06512495
2023-10-16 23:45:00,0,0.8523441
2023-10-17 00:00:00,0,0.940923
2023-10-17 00:15:00,0,0.8205489
2023-10-17 00:30:00,2,0.327984
2023-10-17 00:45:00,1,0.6553719
2023-10-17 01:00:00,2,0.9599486
2023-10-17 01:15:00,2,0.37863296
2023-10-17 01:30:00,2,0.52631915
2023-10-17 01:45:00,1,0.66806346
2023-10-17 02:00:00,0,0.34924087
2023-10-17 02:15:00,0,0.9901959
2023-10-17 02:30:00,2,0.0934805
2023-10-17 02:45:00,0,0.309345
2023-10-17 03:00:00,1,0.2823755
2023-10-17 03:15:00,0,0.94371647
2023-10-17 03:30:00,2,0.6172963
2023-10-17 03:45:00,1,0.42885524
2023-10-17 04:00:00,2,0.35355163
2023-10-17 04:15:00,2,0.29244265
2023-10-17 04:30:00,0,0.9356786
2023-10-17 04:45:00,2,0.24955136
2023-10-17 05:00:00,2,0.9383406
2023-10-17 05:15:00,2,0.017303685
2023-10-17 05:30:00,0,0.9942221
2023-10-17 05:45:00,2,0.85265046
2023-10-17 06:00:00,1,0.49492103
2023-10-17 06:15:00,2,0.5718849
2023-10-17 06:30:00,1,0.100955814
2023-10-17 06:45:00,0,0.30533746
2023-10-17 07:00:00,2,0.75722104
2023-10-17 07:15:00,1,0.21674949
2023-10-17 07:30:00,0,0.19161351
2023-10-17 07:45:00,0,0.2643285
2023-10-17 08:00:00,2,0.056907702
2023-10-17 08:15:00,0,0.8682385
2023-10-17 08:30:00,2,0.60029596
2023-10-17 08:45:00,1,0.669223
2023-10-17 09:00:00,0,0.5563809
2023-10-17 09:15:00,1,0.61336243
2023-10-17 09:30:00,1,0.88496214
2023-10-17 09:45:00,0,0.43015087
2023-10-17 10:00:00,2,0.62047756
2023-10-17 10:15:00,0,0.9214767
2023-10-17 10:30:00,1,0.53668606
2023-10-17 10:45:00,2,0.008854072
2023-10-17 11:00:00,0,0.90755475
2023-10-17 11:15:00,0,0.63055855
2023-10-17 11:30:00,1,0.23390314
2023-10-17 11:45:00,0,0.5190797
2023-10-17 12:00:00,1,0.29150406
2023-10-17 12:15:00,1,0.44939786
2023-10-17 12:30:00,2,0.65649825
2023-10-17 12:45:00,2,0.94639367
2023-10-17 13:00:00,2,0.14951032
2023-10-17 13:15:00,0,0.6063874
2023-10-17 13:30:00,0,0.5772334
2023-10-17 13:45:00,2,0.18785083
2023-10-17 14:00:00,2,0.48219073
2023-10-17 14:15:00,1,0.14682564
2023-10-17 14:30:00,2,0.7299828
2023-10-17 14:45:00,0,0.57553595
2023-10-17 15:00:00,2,0.6835783
2023-10-17 15:15:00,0,0.62223834
2023-10-17 15:30:00,1,0.5192202
2023-10-17 15:45:00,1,0.0093647875
2023-10-17 16:00:00,1,0.9067308
2023-10-17 16:15:00,0,0.4084176
2023-10-17 16:30:00,2,0.9123821
2023-10-17 16:45:00,2,0.033800133
2023-10-17 17:00:00,1,0.88116616
2023-10-17 17:15:00,0,0.75097704
2023-10-17 17:30:00,1,0.063516475
2023-10-17 17:45:00,1,0.69421
2023-10-17 18:00:00,0,0.74178755
2023-10-17 18:15:00,2,0.5358966
2023-10-17 18:30:00,0,0.27082798
2023-10-17 18:45:00,0,0.36887446
2023-10-17 19:00:00,0,0.6687275
2023-10-17 19:15:00,0,0.056946922
2023-10-17 19:30:00,2,0.43859074
2023-10-17 19:45:00,0,0.1470599
2023-10-17 20:00:00,0,0.6339498
2023-10-17 20:15:00,0,0.7931528
2023-10-17 20:30:00,0,0.35303655
2023-10-17 20:45:00,1,0.44273174
2023-10-17 21:00:00,0,0.26899278
2023-10-17 21:15:00,1,0.101760976
2023-10-17 21:30:00,2,0.49042404
2023-10-17 21:45:00,0,0.6005851
2023-10-17 22:00:00,1,0.4307138
2023-10-17 22:15:00,0,0.3985273
2023-10-17 22:30:00,0,0.80419415
2023-10-17 22:45:00,1,0.16074353
2023-10-17 23:00:00,1,0.4841175
2023-10-17 23:15:00,2,0.3347209
2023-10-17 23:30:00,1,0.7859897
2023-10-17 23:45:00,1,0.2980628
2023-10-18 00:00:00,0,0.60641646
2023-10-18 00:15:00,1,0.82766765
2023-10-18 00:30:00,2,0.6051712
2023-10-18 00:45:00,1,0.53953415
2023-10-18 01:00:00,1,0.1804457
2023-10-18 01:15:00,2,0.6206137
2023-10-18 01:30:00,0,0.53642213
2023-10-18 01:45:00,0,0.90831125
2023-10-18 02:00:00,0,0.9306392
2023-10-18 02:15:00,1,0.99514055
2023-10-18 02:30:00,0,0.45630544
2023-10-18 02:45:00,2,0.66518253
2023-10-18 03:00:00,0,0.059256986
2023-10-18 03:15:00,0,0.6093692
2023-10-18 03:30:00,0,0.46995345
2023-10-18 03:45:00,0,0.54422504
2023-10-18 04:00:00,2,0.4482888
2023-10-18 04:15:00,2,0.27801487
2023-10-18 04:30:00,0,0.1770343
2023-10-18 04:45:00,0,0.850315
2023-10-18 05:00:00,0,0.463549
2023-10-18 05:15:00,0,0.75823593
2023-10-18 05:30:00,0,0.3781381
2023-10-18 05:45:00,0,0.399763
2023-10-18 06:00:00,1,0.06532896
2023-10-18 06:15:00,2,0.46437356
2023-10-18 06:30:00,2,0.09187087
2023-10-18 06:45:00,1,0.8519346
2023-10-18 07:00:00,2,0.7559101
2023-10-18 07:15:00,0,0.7246139
2023-10-18 07:30:00,0,0.15576407
2023-10-18 07:45:00,0,0.34828043
2023-10-18 08:00:00,1,0.8565918
2023-10-18 08:15:00,0,0.39534637
2023-10-18 08:30:00,1,0.17266013
2023-10-18 08:45:00,2,0.62197113
2023-10-18 09:00:00,1,0.42462102
2023-10-18 09:15:00,0,0.12356831
2023-10-18 09:30:00,0,0.34920266
2023-10-18 09:45:00,1,0.43319473
2023-10-18 10:00:00,0,0.92267114
2023-10-18 10:15:00,2,0.38547626
2023-10-18 10:30:00,1,0.7908139
2023-10-18 10:45:00,2,0.5023854
2023-10-18 11:00:00,2,0.5090991
2023-10-18 11:15:00,1,0.59044516
2023-10-18 11:30:00,0,0.429426
2023-10-18 11:45:00,0,0.42732584
2023-10-18 12:00:00,0,0.057324037
2023-10-18 12:15:00,2,0.29804596
2023-10-18 12:30:00,1,0.35268977
2023-10-18 12:45:00,0,0.47474518
2023-10-18 13:00:00,1,0.05780912
2023-10-18 13:15:00,1,0.58291525
2023-10-18 13:30:00,0,0.7227908
2023-10-18 13:45:00,1,0.37977648
2023-10-18 14:00:00,0,0.016441723
2023-10-18 14:15:00,1,0.72712046
2023-10-18 14:30:00,0,0.6607398
2023-10-18 14:45:00,1,0.8930751
2023-10-18 15:00:00,0,0.08352118
2023-10-18 15:15:00,1,0.17777015
2023-10-18 15:30:00,0,0.36452597
2023-10-18 15:45:00,0,0.34931347
2023-10-18 16:00:00,1,0.33876234
2023-10-18 16:15:00,0,0.69023067
2023-10-18 16:30:00,2,0.8287067
2023-10-18 16:45:00,0,0.8746647
2023-10-18 17:00:00,2,0.066822566
2023-10-18 17:15:00,1,0.40758932
2023-10-18 17:30:00,2,0.9683935
2023-10-18 17:45:00,0,0.06505392
2023-10-18 18:00:00,1,0.27208036
2023-10-18 18:15:00,2,0.20635174
2023-10-18 18:30:00,2,0.6035404
2023-10-18 18:45:00,1,0.9178181
2023-10-18 19:00:00,1,0.6449485
2023-10-18 19:15:00,2,0.28532904
2023-10-18 19:30:00,2,0.93124026
2023-10-18 19:45:00,2,0.94876766
2023-10-18 20:00:00,2,0.14458038
2023-10-18 20:15:00,0,0.9558496
2023-10-18 20:30:00,0,0.18046907
2023-10-18 20:45:00,0,0.43713897
2023-10-18 21:00:00,1,0.30379534
2023-10-18 21:15:00,0,0.7154444
2023-10-18 21:30:00,0,0.52062875
2023-10-18 21:45:00,1,0.58752054
2023-10-18 22:00:00,1,0.07344482
2023-10-18 22:15:00,0,0.30700415
2023-10-18 22:30:00,2,0.7912406
2023-10-18 22:45:00,2,0.3278903
2023-10-18 23:00:00,1,0.87857944
2023-10-18 23:15:00,2,0.41403067
2023-10-18 23:30:00,2,0.8925972
2023-10-18 23:45:00,2,0.38682336
2023-10-19 00:00:00,1,0.8117075
2023-10-19 00:15:00,0,0.41160235
2023-10-19 00:30:00,1,0.4280607
2023-10-19 00:45:00,0,0.75323987
2023-10-19 01:00:00,0,0.91169655
2023-10-19 01:15:00,2,0.3710324
2023-10-19 01:30:00,0,0.02958308
2023-10-19 01:45:00,2,0.12400989
2023-10-19 02:00:00,0,0.6848014
2023-10-19 02:15:00,2,0.355311
2023-10-19 02:30:00,1,0.9695272
2023-10-19 02:45:00,1,0.48558992
2023-10-19 03:00:00,0,0.76334673
2023-10-19 03:15:00,2,0.12420445
2023-10-19 03:30:00,2,0.18432516
2023-10-19 03:45:00,1,0.2754917
2023-10-19 04:00:00,0,0.084501915
2023-10-19 04:15:00,0,0.734523
2023-10-19 04:30:00,0,0.17523469
2023-10-19 04:45:00,2,0.6544424
2023-10-19 05:00:00,0,0.44101194
2023-10-19 05:15:00,0,0.72786325
2023-10-19 05:30:00,2,0.07535763
2023-10-19 05:45:00,0,0.41667664
2023-10-19 06:00:00,1,0.9696946
2023-10-19 06:15:00,1,0.6496504
2023-10-19 06:30:00,0,0.30692446
2023-10-19 06:45:00,1,0.52832955
2023-10-19 07:00:00,0,0.9215966
2023-10-19 07:15:00,2,0.95060736
2023-10-19 07:30:00,0,0.38108167
2023-10-19 07:45:00,2,0.7065044
2023-10-19 08:00:00,2,0.5131192
2023-10-19 08:15:00,0,0.44785845
2023-10-19 08:30:00,2,0.17420898
2023-10-19 08:45:00,1,0.42700619
2023-10-19 09:00:00,1,0.43099228
2023-10-19 09:15:00,1,0.36464828
2023-10-19 09:30:00,1,0.8274758
2023-10-19 09:45:00,2,0.9867307
2023-10-19 10:00:00,1,0.4535019
2023-10-19 10:15:00,0,0.5033747
2023-10-19 10:30:00,0,0.61929333
2023-10-19 10:45:00,0,0.04337817
2023-10-19 11:00:00,0,0.24701287
2023-10-19 11:15:00,2,0.5475509
2023-10-19 11:30:00,1,0.318066
2023-10-19 11:45:00,0,0.21005957
2023-10-19 12:00:00,2,0.21761422
2023-10-19 12:15:00,0,0.33349368
2023-10-19 12:30:00,1,0.88661724
2023-10-19 12:45:00,1,0.6868198
2023-10-19 13:00:00,1,0.11855353
2023-10-19 13:15:00,1,0.89656
2023-10-19 13:30:00,1,0.2084064
2023-10-19 13:45:00,1,0.1869308
2023-10-19 14:00:00,0,0.11210809
2023-10-19 14:15:00,2,0.66674095
2023-10-19 14:30:00,1,0.6209216
2023-10-19 14:45:00,0,0.6658878
2023-10-19 15:00:00,2,0.40907347
2023-10-19 15:15:00,0,0.7624995
2023-10-19 15:30:00,0,0.20319927
2023-10-19 15:45:00,0,0.027437543
2023-10-19 16:00:00,1,0.26700628
2023-10-19 16:15:00,0,0.9100864
2023-10-19 16:30:00,1,0.73052686
2023-10-19 16:45:00,1,0.3711585
2023-10-19 17:00:00,0,0.45601898
2023-10-19 17:15:00,0,0.35702333
2023-10-19 17:30:00,2,0.6640069
2023-10-19 17:45:00,2,0.844492
2023-10-19 18:00:00,1,0.35202378
2023-10-19 18:15:00,1,0.03166904
2023-10-19 18:30:00,2,0.18349503
2023-10-19 18:45:00,2,0.32287896
2023-10-19 19:00:00,2,0.82474625
2023-10-19 19:15:00,1,0.24543978
2023-10-19 19:30:00,2,0.45961577
2023-10-19 19:45:00,1,0.41157287
2023-10-19 20:00:00,0,0.00047037096
2023-10-19 20:15:00,1,0.70690024
2023-10-19 20:30:00,0,0.020947346
2023-10-19 20:45:00,0,0.26217228
2023-10-19 21:00:00,1,0.3168177
2023-10-19 21:15:00,0,0.95173764
2023-10-19 21:30:00,1,0.36006087
2023-10-19 21:45:00,1,0.56236064
2023-10-19 22:00:00,2,0.35004166
2023-10-19 22:15:00,2,0.84763426
2023-10-19 22:30:00,2,0.57954615
2023-10-19 22:45:00,2,0.38441077
2023-10-19 23:00:00,2,0.5490977
2023-10-19 23:15:00,1,0.9079176
2023-10-19 23:30:00,1,0.55801165
2023-10-19 23:45:00,0,0.5972176
2023-10-20 00:00:00,0,0.72957927
2023-10-20 00:15:00,1,0.8851306
2023-10-20 00:30:00,1,0.4000974
2023-10-20 00:45:00,0,0.6557762
2023-10-20 01:00:00,1,0.87383467
2023-10-20 01:15:00,2,0.3168214
2023-10-20 01:30:00,0,0.00280764
2023-10-20 01:45:00,2,0.95636153
2023-10-20 02:00:00,1,0.68331295
2023-10-20 02:15:00,2,0.8897799
2023-10-20 02:30:00,2,0.27872664
2023-10-20 02:45:00,2,0.62304586
2023-10-20 03:00:00,1,0.716046
2023-10-20 03:15:00,1,0.21934208
2023-10-20 03:30:00,0,0.09939008
2023-10-20 03:45:00,0,0.0038533795
2023-10-20 04:00:00,2,0.98354685
2023-10-20 04:15:00,1,0.08776421
2023-10-20 04:30:00,1,0.8798189
2023-10-20 04:45:00,1,0.10130786
2023-10-20 05:00:00,2,0.29367796
2023-10-20 05:15:00,0,0.9886532
2023-10-20 05:30:00,2,0.933882
2023-10-20 05:45:00,1,0.32932353
2023-10-20 06:00:00,1,0.8842136
2023-10-20 06:15:00,1,0.29037243
2023-10-20 06:30:00,1,0.6954879
2023-10-20 06:45:00,2,0.37386912
2023-10-20 07:00:00,2,0.37561008
2023-10-20 07:15:00,1,0.39594156
2023-10-20 07:30:00,0,0.36270082
2023-10-20 07:45:00,2,0.28425604
2023-10-20 08:00:00,0,0.010664639
2023-10-20 08:15:00,2,0.3026905
2023-10-20 08:30:00,1,0.59316844
2023-10-20 08:45:00,1,0.58899444
2023-10-20 09:00:00,0,0.1695542
2023-10-20 09:15:00,0,0.15488528
2023-10-20 09:30:00,2,0.89478195
2023-10-20 09:45:00,1,0.74175936
2023-10-20 10:00:00,2,0.5996863
2023-10-20 10:15:00,1,0.5674961
2023-10-20 10:30:00,1,0.44394207
2023-10-20 10:45:00,0,0.11087978
2023-10-20 11:00:00,2,0.81550676
2023-10-20 11:15:00,1,0.63419336
2023-10-20 11:30:00,2,0.76351285
2023-10-20 11:45:00,1,0.2723346
2023-10-20 12:00:00,1,0.1533451
2023-10-20 12:15:00,1,0.7670139
2023-10-20 12:30:00,2,0.5701949
2023-10-20 12:45:00,0,0.227404
2023-10-20 13:00:00,0,0.3236027
2023-10-20 13:15:00,2,0.6227459
2023-10-20 13:30:00,2,0.7913453
2023-10-20 13:45:00,2,0.55223936
2023-10-20 14:00:00,2,0.039774407
2023-10-20 14:15:00,2,0.5624528
2023-10-20 14:30:00,2,0.7439231
2023-10-20 14:45:00,2,0.8218616
2023-10-20 15:00:00,2,0.54569846
2023-10-20 15:15:00,2,0.39222068
2023-10-20 15:30:00,0,0.024105417
2023-10-20 15:45:00,1,0.00045114345
2023-10-20 16:00:00,0,0.7613513
2023-10-20 16:15:00,1,0.6476692
2023-10-20 16:30:00,1,0.032720853
2023-10-20 16:45:00,2,0.9916226
2023-10-20 17:00:00,0,0.6651146
2023-10-20 17:15:00,2,0.1430257
2023-10-20 17:30:00,1,0.9496983
2023-10-20 17:45:00,2,0.6518289
2023-10-20 18:00:00,2,0.70386577
2023-10-20 18:15:00,2,0.42786822
2023-10-20 18:30:00,0,0.30111137
2023-10-20 18:45:00,0,0.64058894
2023-10-20 19:00:00,1,0.8227178
2023-10-20 19:15:00,2,0.36488172
2023-10-20 19:30:00,0,0.16003335
2023-10-20 19:45:00,0,0.17954949
2023-10-20 20:00:00,1,0.5761898
2023-10-20 20:15:00,1,0.20655857
2023-10-20 20:30:00,2,0.10771491
2023-10-20 20:45:00,0,0.33184075
2023-10-20 21:00:00,0,0.77980834
2023-10-20 21:15:00,1,0.9698111
2023-10-20 21:30:00,1,0.21440525
2023-10-20 21:45:00,0,0.6935024
2023-10-20 22:00:00,1,0.5153634
2023-10-20 22:15:00,2,0.7832541
2023-10-20 22:30:00,1,0.8590531
2023-10-20 22:45:00,2,0.26453263
2023-10-20 23:00:00,1,0.3339857
2023-10-20 23:15:00,2,0.29420692
2023-10-20 23:30:00,1,0.7820783
2023-10-20 23:45:00,0,0.9527127
2023-10-21 00:00:00,0,0.28077728
2023-10-21 00:15:00,0,0.76684856
2023-10-21 00:30:00,1,0.23654075
2023-10-21 00:45:00,1,0.0018640868
2023-10-21 01:00:00,0,0.088821426
2023-10-21 01:15:00,1,0.8498818
2023-10-21 01:30:00,0,0.8815951
2023-10-21 01:45:00,0,0.4032675
2023-10-21 02:00:00,0,0.14719607
2023-10-21 02:15:00,1,0.6292307
2023-10-21 02:30:00,2,0.49554658
2023-10-21 02:45:00,2,0.7308915
2023-10-21 03:00:00,0,0.17180358
2023-10-21 03:15:00,2,0.38595697
2023-10-21 03:30:00,0,0.6915426
2023-10-21 03:45:00,1,0.3481628
2023-10-21 04:00:00,2,0.95058036
2023-10-21 04:15:00,1,0.8547046
2023-10-21 04:30:00,0,0.646892
2023-10-21 04:45:00,0,0.4394407
2023-10-21 05:00:00,1,0.7674986
2023-10-21 05:15:00,0,0.46149224
2023-10-21 05:30:00,0,0.19604254
2023-10-21 05:45:00,0,0.34635502
2023-10-21 06:00:00,0,0.54454416
2023-10-21 06:15:00,2,0.114932664
2023-10-21 06:30:00,2,0.67183924
2023-10-21 06:45:00,2,0.32075313
2023-10-21 07:00:00,2,0.5923409
2023-10-21 07:15:00,1,0.33094692
2023-10-21 07:30:00,0,0.29857242
2023-10-21 07:45:00,0,0.7894118
2023-10-21 08:00:00,2,0.22254314
2023-10-21 08:15:00,0,0.19688068
2023-10-21 08:30:00,2,0.081232615
2023-10-21 08:45:00,0,0.6651914
2023-10-21 09:00:00,1,0.6417235
2023-10-21 09:15:00,0,0.48808497
2023-10-21 09:30:00,0,0.15420458
2023-10-21 09:45:00,1,0.90977126
2023-10-21 10:00:00,1,0.9386454
2023-10-21 10:15:00,1,0.27797753
2023-10-21 10:30:00,1,0.12930837
2023-10-21 10:45:00,1,0.20851639
2023-10-21 11:00:00,0,0.24299364
2023-10-21 11:15:00,0,0.092566684
2023-10-21 11:30:00,2,0.47287998
2023-10-21 11:45:00,2,0.7985244
2023-10-21 12:00:00,0,0.012800427
2023-10-21 12:15:00,2,0.6185992
2023-10-21 12:30:00,0,0.15826035
2023-10-21 12:45:00,1,0.2662414
2023-10-21 13:00:00,2,0.8006916
2023-10-21 13:15:00,2,0.8811749
2023-10-21 13:30:00,1,0.06491795
2023-10-21 13:45:00,1,0.10910162
2023-10-21 14:00:00,0,0.86410403
2023-10-21 14:15:00,1,0.21200944
2023-10-21 14:30:00,1,0.59242326
2023-10-21 14:45:00,2,0.3616496
2023-10-21 15:00:00,0,0.2449867
2023-10-21 15:15:00,2,0.8744128
2023-10-21 15:30:00,2,0.0230994
2023-10-21 15:45:00,0,0.9986312
2023-10-21 16:00:00,2,0.46866828
2023-10-21 16:15:00,1,0.6154866
2023-10-21 16:30:00,0,0.5973747
2023-10-21 16:45:00,2,0.0014586974
2023-10-21 17:00:00,1,0.7701843
2023-10-21 17:15:00,0,0.7711447
2023-10-21 17:30:00,0,0.9668773
2023-10-21 17:45:00,0,0.6614897
2023-10-21 18:00:00,0,0.4838709
2023-10-21 18:15:00,1,0.106628016
2023-10-21 18:30:00,2,0.39780128
2023-10-21 18:45:00,2,0.12232608
2023-10-21 19:00:00,1,0.3014557
2023-10-21 19:15:00,1,0.8259402
2023-10-21 19:30:00,0,0.5170224
2023-10-21 19:45:00,0,0.56262684
2023-10-21 20:00:00,1,0.61210704
2023-10-21 20:15:00,0,0.5373281
2023-10-21 20:30:00,2,0.5683324
2023-10-21 20:45:00,2,0.4355395
2023-10-21 21:00:00,2,0.4934682
2023-10-21 21:15:00,0,0.24639924
2023-10-21 21:30:00,0,0.15419786
2023-10-21 21:45:00,1,0.1499706
2023-10-21 22:00:00,0,0.6350367
2023-10-21 22:15:00,0,0.096869245
2023-10-21 22:30:00,1,0.7369195
2023-10-21 22:45:00,0,0.7930181
2023-10-21 23:00:00,1,0.591869
2023-10-21 23:15:00,2,0.5923246
2023-10-21 23:30:00,0,0.2049721
2023-10-21 23:45:00,0,0.36273873
2023-10-22 00:00:00,2,0.73401403
2023-10-22 00:15:00,0,0.33093315
2023-10-22 00:30:00,0,0.40690467
2023-10-22 00:45:00,1,0.9568367
2023-10-22 01:00:00,2,0.16466384
2023-10-22 01:15:00,1,0.09915287
2023-10-22 01:30:00,1,0.5443207
2023-10-22 01:45:00,2,0.2131571
2023-10-22 02:00:00,1,0.49381354
2023-10-22 02:15:00,2,0.97289014
2023-10-22 02:30:00,2,0.260792
2023-10-22 02:45:00,2,0.7373077
2023-10-22 03:00:00,1,0.28375378
2023-10-22 03:15:00,2,0.44553366
2023-10-22 03:30:00,1,0.2748695
2023-10-22 03:45:00,2,0.19268675
2023-10-22 04:00:00,0,0.20322402
2023-10-22 04:15:00,2,0.02099346
2023-10-22 04:30:00,0,0.38138163
2023-10-22 04:45:00,2,0.5539136
2023-10-22 05:00:00,2,0.4237806
2023-10-22 05:15:00,2,0.8909147
2023-10-22 05:30:00,1,0.65907025
2023-10-22 05:45:00,0,0.20456825
2023-10-22 06:00:00,1,0.6697206
2023-10-22 06:15:00,0,0.70850927
2023-10-22 06:30:00,0,0.5052955
2023-10-22 06:45:00,2,0.9148219
2023-10-22 07:00:00,2,0.38811356
2023-10-22 07:15:00,2,0.106154025
2023-10-22 07:30:00,0,0.95805544
2023-10-22 07:45:00,1,0.9959494
2023-10-22 08:00:00,1,0.052919198
2023-10-22 08:15:00,0,0.013223544
2023-10-22 08:30:00,2,0.28314155
2023-10-22 08:45:00,2,0.0767654
2023-10-22 09:00:00,2,0.6980766
2023-10-22 09:15:00,0,0.75486904
2023-10-22 09:30:00,2,0.755908
2023-10-22 09:45:00,0,0.41267172
2023-10-22 10:00:00,1,0.30693224
2023-10-22 10:15:00,0,0.48208746
2023-10-22 10:30:00,2,0.90583587
2023-10-22 10:45:00,2,0.059885442
2023-10-22 11:00:00,0,0.53140414
2023-10-22 11:15:00,2,0.46535513
2023-10-22 11:30:00,0,0.90655714
2023-10-22 11:45:00,1,0.42894968
2023-10-22 12:00:00,0,0.8693784
2023-10-22 12:15:00,2,0.2975362
2023-10-22 12:30:00,0,0.120489664
2023-10-22 12:45:00,2,0.397985
2023-10-22 13:00:00,2,0.6989433
2023-10-22 13:15:00,0,0.8507139
2023-10-22 13:30:00,0,0.85772806
2023-10-22 13:45:00,2,0.72127867
2023-10-22 14:00:00,1,0.19717363
2023-10-22 14:15:00,2,0.19734079
2023-10-22 14:30:00,2,0.96683925
2023-10-22 14:45:00,1,0.8834848
2023-10-22 15:00:00,2,0.66100967
2023-10-22 15:15:00,1,0.86033416
2023-10-22 15:30:00,2,0.15021324
2023-10-22 15:45:00,2,0.29082996
2023-10-22 16:00:00,0,0.4605022
2023-10-22 16:15:00,0,0.21710044
2023-10-22 16:30:00,1,0.9862606
2023-10-22 16:45:00,1,0.8707233
2023-10-22 17:00:00,0,0.55896616
2023-10-22 17:15:00,2,0.766237
2023-10-22 17:30:00,2,0.31123623
2023-10-22 17:45:00,0,0.037350323
2023-10-22 18:00:00,0,0.1360454
2023-10-22 18:15:00,2,0.20689872
2023-10-22 18:30:00,0,0.74481124
2023-10-22 18:45:00,1,0.30499035
2023-10-22 19:00:00,1,0.8886245
2023-10-22 19:15:00,0,0.7759893
2023-10-22 19:30:00,2,0.2247132
2023-10-22 19:45:00,1,0.37494284
2023-10-22 20:00:00,2,0.40026757
2023-10-22 20:15:00,2,0.33078295
2023-10-22 20:30:00,1,0.45188
2023-10-22 20:45:00,1,0.10941748
2023-10-22 21:00:00,1,0.1120115
2023-10-22 21:15:00,0,0.3028815
2023-10-22 21:30:00,1,0.3739605
2023-10-22 21:45:00,1,0.6493706
2023-10-22 22:00:00,1,0.38434324
2023-10-22 22:15:00,0,0.1174957
2023-10-22 22:30:00,1,0.35124418
2023-10-22 22:45:00,2,0.81891763
2023-10-22 23:00:00,2,0.9940118
2023-10-22 23:15:00,0,0.29728487
2023-10-22 23:30:00,1,0.93874574
2023-10-22 23:45:00,0,0.53788126
2023-10-23 00:00:00,0,0.06446991
2023-10-23 00:15:00,0,0.72218996
2023-10-23 00:30:00,0,0.9165674
2023-10-23 00:45:00,2,0.9587932
2023-10-23 01:00:00,0,0.91371375
2023-10-23 01:15:00,1,0.240876
2023-10-23 01:30:00,0,0.4158886
2023-10-23 01:45:00,0,0.24741462
2023-10-23 02:00:00,1,0.7599318
2023-10-23 02:15:00,0,0.34548923
2023-10-23 02:30:00,2,0.8236877
2023-10-23 02:45:00,0,0.05054758
2023-10-23 03:00:00,2,0.22952682
2023-10-23 03:15:00,0,0.21034452
2023-10-23 03:30:00,2,0.71499085
2023-10-23 03:45:00,2,0.008001305
2023-10-23 04:00:00,0,0.28246462
2023-10-23 04:15:00,2,0.6687477
2023-10-23 04:30:00,0,0.3575314
2023-10-23 04:45:00,1,0.9997925
2023-10-23 05:00:00,0,0.27252975
2023-10-23 05:15:00,0,0.5588191
2023-10-23 05:30:00,2,0.5899394
2023-10-23 05:45:00,2,0.9491673
2023-10-23 06:00:00,1,0.60512066
2023-10-23 06:15:00,1,0.8513326
2023-10-23 06:30:00,2,0.519411
2023-10-23 06:45:00,0,0.9403151
2023-10-23 07:00:00,1,0.80610335
2023-10-23 07:15:00,1,0.526668
2023-10-23 07:30:00,0,0.3047232
2023-10-23 07:45:00,0,0.15120193
2023-10-23 08:00:00,2,0.8403336
2023-10-23 08:15:00,1,0.87782866
2023-10-23 08:30:00,0,0.6033443
2023-10-23 08:45:00,0,0.7067715
2023-10-23 09:00:00,0,0.37130517
2023-10-23 09:15:00,0,0.4410138
2023-10-23 09:30:00,0,0.4784183
2023-10-23 09:45:00,0,0.85849535
2023-10-23 10:00:00,1,0.20128398
2023-10-23 10:15:00,0,0.20146811
2023-10-23 10:30:00,1,0.33532956
2023-10-23 10:45:00,0,0.54469496
2023-10-23 11:00:00,0,0.08566162
2023-10-23 11:15:00,2,0.021071628
2023-10-23 11:30:00,1,0.051163662
2023-10-23 11:45:00,1,0.93522847
2023-10-23 12:00:00,1,0.7201063
2023-10-23 12:15:00,1,0.20432153
2023-10-23 12:30:00,0,0.3140625
2023-10-23 12:45:00,1,0.37861425
2023-10-23 13:00:00,0,0.3256959
2023-10-23 13:15:00,2,0.23099831
2023-10-23 13:30:00,0,0.5073701
2023-10-23 13:45:00,0,0.80031854
2023-10-23 14:00:00,2,0.41963315
2023-10-23 14:15:00,2,0.9075845
2023-10-23 14:30:00,2,0.7133311
2023-10-23 14:45:00,1,0.33718368
2023-10-23 15:00:00,0,0.84752005
2023-10-23 15:15:00,2,0.24012385
2023-10-23 15:30:00,0,0.30786392
2023-10-23 15:45:00,2,0.0020377054
2023-10-23 16:00:00,1,0.7616064
2023-10-23 16:15:00,2,0.5418117
2023-10-23 16:30:00,0,0.60114366
2023-10-23 16:45:00,0,0.6695196
2023-10-23 17:00:00,1,0.5536041
2023-10-23 17:15:00,0,0.044989362
2023-10-23 17:30:00,2,0.3083391
2023-10-23 17:45:00,0,0.8861112
2023-10-23 18:00:00,1,0.85784996
2023-10-23 18:15:00,1,0.67097515
2023-10-23 18:30:00,1,0.2685014
2023-10-23 18:45:00,2,0.15944585
2023-10-23 19:00:00,2,0.009589617
